name,id,parent_id,elevation,latitude,longitude
Hole 8,115344070,108041020.0,"4,272",42.677, -112.987
Island Boulder,111815471,108041020.0,"4,279",42.678, -112.987
Jammin Boulder,118133835,108041020.0,"4,287",42.678, -112.987
King Animal Boulder,119352827,108041020.0,"4,254",42.677, -112.989
Land of the Lost Boulder,117652588,108041020.0,"4,237",42.683, -112.985
Madre,115343932,108041020.0,"4,272",42.677, -112.987
Martial Arts Boulder,118132712,108041020.0,"4,282",42.679, -112.987
Outer Rim,115344578,108041020.0,"4,269",42.684, -112.979
Parking Lot Boulders,111841815,108041020.0,"4,302",42.678, -112.987
Pinocchio,115340475,108041020.0,"4,270",42.678, -112.987
Prognosis Boulder,111910573,108041020.0,"4,277",42.677, -112.989
Pythagorean Boulder,111910632,108041020.0,"4,280",42.677, -112.989
Rattlesnake Boulder,111881549,108041020.0,"4,284",42.679, -112.987
Reach Boulder,111928348,108041020.0,"4,278",42.678, -112.988
Roll the Dice,119864216,108041020.0,"4,256",42.675, -112.988
Scenic by Way,115344143,108041020.0,"4,254",42.675, -112.988
Serpent Boulder,116765424,108041020.0,"4,272",42.676, -112.989
Shredded Chedda Boulder,111841765,108041020.0,"4,289",42.678, -112.987
Surgeon Boulder,111928397,108041020.0,"4,270",42.677, -112.989
Western Outlaws Boulder,114295669,108041020.0,"4,277",42.677, -112.988
Redhill Trail Bouldering,110208606,108041006.0,"4,741",42.856, -112.425
Ross Park Bouldering,116971861,108041006.0,"4,480",42.844, -112.423
Aquatic Complex/Zoo,116971937,116971861.0,"4,482",42.84, -112.42
Zoo York Boulder,116971949,116971937.0,"4,483",42.84, -112.42
South Fork Canyon,108041079,108041006.0,,42.871, -112.448
The Tumbleweeds,111186106,108041006.0,30,42.829, -112.408
Main Corridor,111774318,111186106.0,"4,800",42.829, -112.408
No Trespassing,111774306,111774318.0,"4,800",42.829, -112.408
Main Section,111774390,111774318.0,"4,800",42.829, -112.408
Tropical,111774398,111774318.0,"4,800",42.829, -112.408
Bed Chamber,111774405,111774318.0,"4,800",42.829, -112.408
South,111774410,111774318.0,"4,800",42.828, -112.408
Far South,111774418,111774318.0,"4,800",42.828, -112.407
North Area,111774358,111186106.0,"4,800",42.83, -112.408
East Side,111774365,111774358.0,"4,800",42.83, -112.408
North,111774449,111774358.0,"4,800",42.83, -112.409
West Side,111774370,111774358.0,"4,800",42.83, -112.409
WaveWall,108041149,108041006.0,,42.801, -112.365
Pointless Crag,107690641,112960946.0,"5,106",43.6, -111.642
Portnuef Range,107435877,112960946.0,"5,640",42.752, -112.183
Harkness Canyon,107435902,107435877.0,,42.752, -112.183
