name,id,parent_id,elevation,latitude,longitude
Mt. Washington,106204644,109532053.0,"7,719",44.332, -121.838
Three Fingered Jack,106264652,109532053.0,"7,844",44.48, -121.844
Three Sisters Wilderness,108309455,109532053.0,"10,358",44.147, -121.776
Broken Top,108309793,108309455.0,"9,175",44.08, -121.7
Middle Sister,108312064,108309455.0,"10,047",44.166, -121.773
North Sister,108312058,108309455.0,"10,085",44.149, -121.784
South Sister,108310702,108309455.0,"10,358",44.102, -121.771
Portland & The Gorge,109531894,105708965.0,630,45.512, -122.593
Broughton Bluff,105788998,109531894.0,37,45.541, -122.38
North Face,108302883,105788998.0,167,45.541, -122.377
Hanging Gardens,108302891,105788998.0,317,45.54, -122.377
Red Wall,108302895,105788998.0,253,45.54, -122.376
Spring Rock,108302899,105788998.0,230,45.54, -122.376
Bat Wall,108302910,105788998.0,183,45.539, -122.375
Trinity Wall,118982904,105788998.0,238,45.538, -122.374
Berlin Wall,108302964,105788998.0,244,45.538, -122.374
Jungle Cliff,108302905,105788998.0,252,45.537, -122.372
New Frontier,108302961,105788998.0,241,45.536, -122.372
Carver,105812475,109531894.0,200,45.391, -122.498
Carver Bouldering,105812484,105812475.0,202,45.391, -122.499
Bonzi Boulders,105847898,105812484.0,,45.392, -122.498
Carpet Boulders,108780020,105812484.0,202,45.391, -122.499
James Dean Boulders,105812498,105812484.0,,45.389, -122.498
Main Forest,105847918,105812484.0,,45.392, -122.499
Carver Cliff,105812478,105812475.0,190,45.392, -122.499
Rockgarden Wall,105848841,105812478.0,,45.391, -122.499
Yellow Wall,105847886,105812478.0,,45.392, -122.499
Cascade Boulders,108389338,109531894.0,365,45.684, -121.835
Cascade Area,108389594,108389338.0,442,45.682, -121.837
Middle Earth boulders,118358344,108389338.0,183,45.691, -121.828
Orchard boulders,108389395,108389338.0,212,45.688, -121.833
Powerline Boulders,108389501,108389338.0,368,45.685, -121.833
The Rest,108389602,108389338.0,360,45.684, -121.835
Roadside cluster,118636886,108389338.0,133,45.688, -121.838
Spring Boulders,108389487,108389338.0,521,45.684, -121.831
Madrone Wall,105789273,109531894.0,237,45.39, -122.458
Left Corner Wall,112449032,105789273.0,373,45.391, -122.458
Orange Wall,112449037,105789273.0,351,45.391, -122.458
Fourth Class Wall,112449040,105789273.0,366,45.391, -122.458
Main Wall,112449044,105789273.0,338,45.391, -122.458
Shining Wall,112449048,105789273.0,384,45.39, -122.457
Hardscrabble Wall,112449052,105789273.0,476,45.39, -122.456
Munra Point,111479064,109531894.0,"1,814",45.623, -121.961
P-IKE Boulders,105984561,109531894.0,240,45.372, -123.262
Rat Cave,105878082,109531894.0,35,45.575, -122.138
Rocky Butte,105788995,109531894.0,329,45.55, -122.565
Trivial Wall,106510926,105788995.0,257,45.55, -122.563
Silver Bullet Bluff,105843477,105788995.0,239,45.55, -122.563
Video Bluff,106046891,105788995.0,284,45.551, -122.565
Bill's Buttress,105913989,105788995.0,260,45.551, -122.565
Wizard Wall,106950993,105788995.0,270,45.551, -122.565
Far East Wall,106107429,105788995.0,259,45.551, -122.565
Warrior Wall,106107418,105788995.0,310,45.551, -122.566
Mean Street,118785826,105788995.0,218,45.551, -122.566
Toothpick Wall,108662297,105788995.0,229,45.552, -122.567
Breakfast Cracks,106243829,105788995.0,224,45.552, -122.567
Joseph Wood Hill Park,119660607,105788995.0,615,45.547, -122.566
Highball wall,119660753,119660607.0,580,45.547, -122.566
