name,id,parent_id,elevation,latitude,longitude
Firecamp Wall,106749362,106172924.0,"3,220",43.538, -73.968
Height Of Land Walls,106910741,106172924.0,,43.538, -73.968
Left of Ladder,106307545,106172924.0,"3,200",43.538, -73.968
Long Play Wall,106962322,106172924.0,"2,400",43.538, -73.968
Measles Walls,106594262,106172924.0,"2,200",43.538, -73.968
Lower Measles Wall,106605429,106594262.0,"2,200",43.538, -73.959
Over The Measles Wall,106594270,106594262.0,"2,200",43.538, -73.968
Top'o'the Measles Wall,107891160,106594262.0,,43.538, -73.968
Under the Measles Wall,106729000,106594262.0,,43.538, -73.958
Upper Measles Wall,106594361,106594262.0,"2,200",43.538, -73.968
Pinnacle Overlook,107551901,106172924.0,,43.538, -73.968
Pond View Slab,106172931,106172924.0,"3,132",43.547, -73.967
Right of Ladder,106172962,106172924.0,,43.538, -73.968
Sky High,107940715,106172924.0,"2,700",43.538, -73.968
Sky High Ridge,107940723,107940715.0,,43.538, -73.968
Sky High Wall,107940791,107940715.0,,43.541, -73.957
Slanting Cracks Wall,107920204,106172924.0,,43.538, -73.968
1 - Underworld,111007581,107920204.0,"2,246",43.542, -73.953
2 - Main Face,107920213,107920204.0,,43.538, -73.968
3 - Right Side Taper,107921164,107920204.0,,43.538, -73.968
Sweeper Wall,108967743,106172924.0,"3,181",43.546, -73.965
TeePee Wall,106869050,106172924.0,,43.538, -73.968
Upper South Corner Cliffs,107565086,106172924.0,,43.538, -73.968
Viewpoint Slab,106530054,106172924.0,,43.538, -73.968
Waterfall Wall,111108121,106172924.0,"1,963",43.544, -73.95
Left Blockade,111108229,111108121.0,"2,521",43.541, -73.956
Main Slab,111108258,111108121.0,,43.544, -73.95
Right-Steep Side,111108275,111108121.0,,43.544, -73.95
Scout-About Slab,111108254,111108121.0,,43.544, -73.95
Wayout Wall,107333156,106172924.0,,43.538, -73.968
Bulwark Block,107334974,107333156.0,,43.538, -73.968
Wayout Main Face,107335019,107333156.0,,43.538, -73.968
Wayout's Lefthand Slabs,107333169,107333156.0,,43.538, -73.968
Hooper Garnet mine,114359272,109476768.0,"2,121",43.709, -74.102
Huckleberry Mountain,107777975,109476768.0,,43.782, -74.265
Lake Pleasant Quarry,109362726,109476768.0,"1,958",43.46, -74.437
Moxham Mountain,111928552,109476768.0,"2,361",43.752, -73.995
Lower Ridge,111928578,111928552.0,"2,191",43.754, -74.001
Summit Dome,111928603,111928552.0,"2,361",43.752, -73.995
Rich Lake,114581399,109476768.0,"1,635",43.976, -74.19
Rich Lake Boulder,114581607,114581399.0,"1,635",43.976, -74.19
Shanty Cliff,106874789,109476768.0,"1,948",43.536, -74.151
Main Cliff,118950134,106874789.0,"1,931",43.536, -74.151
Nugget Knob,119392403,106874789.0,"1,972",43.536, -74.151
Nugget Nib,119406316,106874789.0,"2,007",43.536, -74.151
Shanty Slab,118950155,106874789.0,"1,869",43.533, -74.15
Shanty Sports Arena,118950144,106874789.0,"1,612",43.534, -74.149
Snowy Mt,106523335,109476768.0,"3,690",43.7, -74.387
Starbuck Mountain,109430871,109476768.0,"1,878",43.773, -74.095
Starbuck Central,109430884,109430871.0,,43.773, -74.095
Starbuck Left,109430877,109430871.0,,43.773, -74.095
Starbuck Right,109430899,109430871.0,,43.773, -74.095
Ice Fall Zone,109430919,109430899.0,,43.773, -74.095
Ledge Area,109430929,109430899.0,,43.773, -74.095
